Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl
0,0,70,288,3437,10936,1590,1260,728400,364200,0.044025157232704,0.228571428571429,0.004718561230093,0.030027457440967,10,8.15,1.25,0,0,0,0,0,288,0,6684,0,0,0,1,70,0,1024,256,0,0,0,3978,0,0,2329,0,9620,2602,133,154784,820,1029,3756,2528,0,288,3130,0,0,105,0,0,296,0,0,360,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,2944,2740,68,37,45,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.659,5810,1529,224,102,0,9.236,1715,5722,1532,224,102,0
0,0,70,384,23758,15265,1590,1260,728400,364200,0.044025157232704,0.304761904761905,0.032616694124108,0.041913783635365,5,4.11,0.62,0,0,0,0,0,0,0,4156,0,0,0,1,70,0,1024,256,0,0,0,3987,0,0,7514,160,9620,2602,133,154784,823,1031,3759,0,0,0,3130,0,0,105,0,0,296,0,0,360,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,2740,68,37,45,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.108,7855,7010,224,102,6,4.764,2931,6454,7013,224,102,5
0,0,70,384,60603,14802,1590,1260,728400,364200,0.044025157232704,0.304761904761905,0.083200164744646,0.040642504118616,1,1.49,0.12,0,0,0,0,0,0,0,1078,0,0,0,1,70,0,3104,256,0,0,0,4068,0,0,12463,1184,9620,2602,133,154784,840,1056,3820,0,0,0,129,0,0,20,0,0,296,0,0,368,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,54,4,37,46,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.095,10052,22981,224,102,2740,3.19,5606,7591,21107,224,102,1650
2,3,70,384,51197,11537,270,240,126800,63400,0.259259259259259,1.6,0.403761829652997,0.181971608832808,2,2.11,0.25,0,0,0,0,0,0,0,1133,0,0,0,1,70,0,3104,256,0,0,0,4040,0,0,12567,1248,9620,2602,133,154784,834,1039,3780,0,0,0,180,0,0,40,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,84,17,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324,7851,21020,224,102,660,4.307,5512,6271,19923,224,102,501
3,4,70,288,3437,10572,650,600,202800,101400,0.107692307692308,0.48,0.016947731755424,0.104260355029586,10,8.16,1.25,0,0,0,0,0,288,0,6684,0,0,0,1,70,0,1024,256,0,0,0,3614,0,0,2329,0,9620,2602,133,154784,820,1029,3756,2528,0,288,3130,0,0,105,0,0,296,0,0,360,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,2944,2740,68,37,45,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.647,5811,1529,224,102,0,9.464,1714,5723,1532,224,102,0
2,3,70,384,31942,9703,270,240,126800,63400,0.259259259259259,1.6,0.251908517350158,0.153044164037855,5,4.19,0.62,0,0,0,0,0,0,0,4156,0,0,0,1,70,0,1024,256,0,0,0,3993,0,0,11666,1184,9620,2602,133,154784,825,1032,3761,0,0,0,3130,0,0,105,0,0,296,0,0,360,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,2740,68,37,45,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.188,6714,12304,224,102,16,4.77,3830,5261,11986,224,102,14
1,1,70,384,60079,14737,280,220,106400,53200,0.25,1.74545454545455,0.564652255639098,0.277011278195489,2,2.77,0.25,0,0,0,0,0,0,0,1133,0,0,0,1,70,0,3104,256,0,0,0,4040,0,0,12585,1248,9620,2602,133,154784,834,1039,3780,0,0,0,180,0,0,40,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,84,17,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.906,12232,21364,220,102,2724,7.003,5748,8651,19306,220,102,1637
0,0,70,384,37488,11714,1590,1260,728400,364200,0.044025157232704,0.304761904761905,0.051466227347611,0.03216364634816,2,1.63,0.25,0,0,0,0,0,0,0,4302,0,0,0,1,70,0,3104,256,0,0,0,4002,0,0,12540,1248,9620,2602,133,154784,828,1033,3764,0,0,0,3284,0,0,105,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,2740,68,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705,7794,17509,224,102,661,2.918,4556,6275,16458,224,102,503
3,4,70,384,38416,11298,650,600,202800,101400,0.107692307692308,0.64,0.189428007889546,0.111420118343195,2,1.66,0.25,0,0,0,0,0,0,0,4302,0,0,0,1,70,0,3104,256,0,0,0,3650,0,0,12540,1248,9620,2602,133,154784,828,1033,3764,0,0,0,3284,0,0,105,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,2740,68,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,7796,17509,224,102,661,2.868,4200,6276,16475,224,102,504
3,4,70,384,61531,14385,650,600,202800,101400,0.107692307692308,0.64,0.303407297830375,0.141863905325444,1,1.49,0.12,0,0,0,0,0,0,0,1078,0,0,0,1,70,0,3104,256,0,0,0,3715,0,0,12463,1184,9620,2602,133,154784,840,1056,3820,0,0,0,129,0,0,20,0,0,296,0,0,368,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,54,4,37,46,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.536,10054,22981,224,102,2740,3.19,4884,7580,21018,224,102,1652
1,1,71,9,2813,28121,280,220,106400,53200,0.253571428571429,0.040909090909091,0.026437969924812,0.52859022556391,10,8.55,1.25,0,9,0,0,0,0,0,20544,0,0,0,21,71,0,0,0,0,0,0,6550,0,0,1543,32,134572,72,16,1104576,1452,645,15998,150,0,0,247,0,0,184,0,0,18682,0,0,832,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,163,107,13075,104,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.169,2731,1900,9,71,221,8.659,906,2582,1903,9,71,130
2,3,71,0,3212,29321,270,240,126800,63400,0.262962962962963,0,0.025331230283912,0.462476340694006,1,3.78,0.12,0,0,0,0,0,0,0,21972,0,0,0,21,71,0,72,0,0,0,0,6870,0,0,2124,64,134572,72,16,1104576,1525,600,16840,600,0,0,305,0,0,325,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,108,193,185,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.734,3381,2210,0,71,198,6.408,1153,3165,2259,0,71,104
0,0,71,0,8440,30058,1590,1260,728400,364200,0.044654088050315,0,0.011587040087864,0.082531576057112,1,2.91,0.12,0,0,0,0,0,0,0,21380,0,0,0,21,71,0,72,0,0,0,0,6973,0,0,2150,32,134572,72,16,1104576,1550,672,16980,600,0,0,38,0,0,0,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,108,24,0,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40967,22216,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.093,3606,2715,0,71,198,4.329,1300,3416,2761,0,71,105
0,0,71,9,2639,29184,1590,1260,728400,364200,0.044654088050315,0.007142857142857,0.00362300933553,0.080131795716639,10,8.67,1.25,0,9,0,0,0,0,0,21389,0,0,0,21,71,0,0,0,0,0,0,6768,0,0,1369,32,134572,72,16,1104576,1500,614,16832,150,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53,2691,1792,9,71,221,8.556,885,2513,1795,9,71,130
2,3,71,9,3084,29294,270,240,126800,63400,0.262962962962963,0.0375,0.024321766561514,0.46205047318612,5,5.03,0.62,0,9,0,0,0,0,0,21389,0,0,0,21,71,0,0,0,0,0,0,6814,0,0,1814,96,134572,72,16,1104576,1510,616,16842,150,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.997,2762,2029,9,71,238,7.322,983,2588,2032,9,71,138
3,4,71,9,2468,28575,650,600,202800,101400,0.109230769230769,0.015,0.012169625246548,0.281804733727811,2,2.85,0.25,0,9,0,0,0,0,0,21386,0,0,0,21,71,0,72,0,0,0,0,6858,0,0,1992,64,134572,72,16,1104576,1529,601,16831,147,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.439,2276,1842,9,71,198,4.311,817,2123,1902,9,71,107
1,1,71,0,2561,27643,280,220,106400,53200,0.253571428571429,0,0.024069548872181,0.519605263157895,1,3.79,0.12,0,0,0,0,0,0,0,20723,0,0,0,21,71,0,72,0,0,0,0,6589,0,0,2085,64,134572,72,16,1104576,1462,576,15880,600,0,0,261,0,0,403,0,0,18674,0,0,336,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,108,163,242,13074,42,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.231,3345,2089,0,71,198,6.328,1121,3183,2146,0,71,108
3,4,71,9,3102,29259,650,600,202800,101400,0.109230769230769,0.015,0.015295857988166,0.288550295857988,3,3.81,0.38,0,9,0,0,0,0,0,21386,0,0,0,21,71,0,0,0,0,0,0,6782,0,0,1832,96,134572,72,16,1104576,1510,616,16842,147,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3003,2064,9,71,238,5.65,1014,2818,2067,9,71,138
2,3,71,9,2648,28667,270,240,126800,63400,0.262962962962963,0.0375,0.020883280757098,0.452160883280757,2,3.78,0.25,0,9,0,0,0,0,0,21378,0,0,0,21,71,0,72,0,0,0,0,6921,0,0,2019,64,134572,72,16,1104576,1534,601,16849,150,0,0,305,0,0,181,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,104,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.209,2330,1905,9,71,198,6.153,838,2175,1969,9,71,106
0,0,71,9,2468,28605,1590,1260,728400,364200,0.044654088050315,0.007142857142857,0.003388248215266,0.078542009884679,2,2.91,0.25,0,9,0,0,0,0,0,21389,0,0,0,21,71,0,72,0,0,0,0,6885,0,0,1992,64,134572,72,16,1104576,1529,601,16831,150,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.998,2272,1842,9,71,198,4.542,810,2123,1881,9,71,107
1,1,71,9,2998,27648,280,220,106400,53200,0.253571428571429,0.040909090909091,0.028176691729323,0.519699248120301,5,5.19,0.62,0,9,0,0,0,0,0,20032,0,0,0,21,71,0,0,0,0,0,0,6525,0,0,1728,96,134572,72,16,1104576,1446,591,15894,150,0,0,247,0,0,184,0,0,18674,0,0,328,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,163,107,13074,41,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.669,2779,2015,9,71,238,7.547,959,2625,2018,9,71,142
